,Credit_Limit,Customer_Age
5690,3028.0,41
5691,1695.0,34
5692,1438.3,41
5693,1438.3,37
5694,24250.0,55
5695,5076.0,49
5696,4438.0,40
5697,1964.0,36
5698,1904.0,53
5699,2933.0,46
5700,18202.0,55
5701,34516.0,47
5702,2421.0,52
5703,2406.0,44
5704,2621.0,51
5705,2291.0,34
5706,3645.0,46
5707,3375.0,37
5708,8856.0,47
5709,2980.0,36
5710,17656.0,47
5711,2475.0,57
5712,3942.0,46
5713,1771.0,57
5714,17678.0,45
5715,20958.0,50
5716,4117.0,53
5717,18524.0,43
5718,2222.0,36
5719,3119.0,56
5720,1611.0,46
5721,4090.0,53
5722,1467.0,55
5723,2442.0,52
5724,1816.0,53
5725,1438.3,40
5726,14958.0,42
5727,21961.0,43
5728,1625.0,40
5729,3007.0,49
5730,11629.0,47
5731,1507.0,42
5732,3111.0,45
5733,1848.0,60
5734,4142.0,44
5735,1438.3,46
5736,2202.0,45
5737,3591.0,42
5738,4781.0,49
5739,3832.0,58
5740,9025.0,53
5741,11627.0,44
5742,5686.0,61
5743,2636.0,49
5744,1438.3,37
5745,4976.0,43
5746,13951.0,38
5747,14370.0,44
5748,21681.0,60
5749,2634.0,59
5750,2204.0,37
5751,2447.0,48
5752,3068.0,60
5753,1502.0,48
5754,4181.0,39
5755,3136.0,52
5756,4478.0,42
5757,7359.0,60
5758,13090.0,52
5759,6849.0,44
5760,4228.0,36
5761,5678.0,49
5762,3964.0,42
5763,7970.0,48
5764,4692.0,36
5765,1942.0,45
5766,5821.0,40
5767,2357.0,48
5768,8294.0,54
5769,3174.0,32
5770,1438.3,34
5771,1852.0,46
5772,1809.0,47
5773,3503.0,48
5774,17835.0,52
5775,3383.0,45
5776,7128.0,46
5777,1438.3,36
5778,3815.0,42
5779,1902.0,39
5780,2077.0,43
5781,2514.0,48
5782,34516.0,56
5783,2144.0,45
5784,5951.0,65
5785,4806.0,54
5786,16612.0,42
5787,2799.0,53
5788,18064.0,63
5789,2560.0,49
5790,5821.0,42
5791,2057.0,43
5792,1972.0,49
5793,2675.0,44
5794,6223.0,48
5795,7632.0,44
5796,3258.0,55
5797,34516.0,46
5798,3054.0,49
5799,1438.3,35
5800,7970.0,50
5801,1836.0,55
5802,9397.0,47
5803,1601.0,60
5804,34516.0,45
5805,1822.0,51
5806,1614.0,41
5807,1491.0,54
5808,2543.0,28
5809,3462.0,50
5810,1699.0,44
5811,13095.0,46
5812,8823.0,47
5813,4429.0,48
5814,5396.0,58
5815,2418.0,65
5816,2086.0,56
5817,1899.0,48
5818,7564.0,43
5819,13116.0,41
5820,1438.3,35
5821,3716.0,48
5822,3069.0,50
5823,2006.0,51
5824,2948.0,45
5825,1438.3,47
5826,1438.3,35
5827,4669.0,58
5828,13994.0,48
5829,8760.0,57
5830,1688.0,53
5831,9881.0,46
5832,4534.0,39
5833,3545.0,57
5834,1857.0,57
5835,3334.0,56
5836,2496.0,55
5837,1438.3,41
5838,1438.3,45
5839,9357.0,52
5840,2423.0,40
5841,1936.0,45
5842,1783.0,43
5843,1438.3,59
5844,1438.3,56
5845,10580.0,44
5846,4597.0,54
5847,1656.0,49
5848,3279.0,39
5849,2578.0,49
5850,4068.0,44
5851,2128.0,42
5852,2704.0,45
5853,1878.0,38
5854,10600.0,46
5855,9909.0,58
5856,1665.0,57
5857,1656.0,50
5858,14111.0,53
5859,2012.0,52
5860,2837.0,43
5861,1709.0,40
5862,5714.0,49
5863,5071.0,41
5864,24028.0,51
5865,13882.0,31
5866,3585.0,49
5867,9124.0,40
5868,2705.0,45
5869,1936.0,56
5870,8051.0,49
5871,3635.0,36
5872,2532.0,46
5873,2028.0,54
5874,4304.0,42
5875,6644.0,46
5876,1830.0,45
5877,7607.0,37
5878,2060.0,55
5879,1438.3,49
5880,3126.0,41
5881,6885.0,47
5882,1871.0,42
5883,2787.0,31
5884,1867.0,50
5885,1438.3,41
5886,2473.0,47
5887,4640.0,40
5888,2712.0,47
5889,8869.0,46
5890,3853.0,51
5891,1438.3,53
5892,14409.0,50
5893,1665.0,59
5894,2639.0,43
5895,2338.0,59
5896,2774.0,51
5897,4283.0,57
5898,6263.0,47
5899,2317.0,35
5900,2239.0,55
5901,2225.0,41
5902,1519.0,51
5903,5495.0,48
5904,2141.0,51
5905,2616.0,43
5906,5494.0,39
5907,2003.0,52
5908,2092.0,47
5909,6606.0,44
5910,7102.0,42
5911,13812.0,51
5912,7075.0,56
5913,4274.0,44
5914,2317.0,47
5915,1438.3,51
5916,2888.0,47
5917,12310.0,44
5918,1622.0,48
5919,1438.3,45
5920,12559.0,40
5921,2929.0,56
5922,1438.3,48
5923,2319.0,50
5924,7927.0,37
5925,1720.0,55
5926,3642.0,38
5927,3881.0,49
5928,6143.0,47
5929,1438.3,42
5930,2035.0,52
5931,3899.0,47
5932,1981.0,52
5933,2422.0,50
5934,11964.0,52
5935,3862.0,50
5936,33142.0,46
5937,34516.0,40
5938,3454.0,42
5939,2732.0,29
5940,1687.0,50
5941,3523.0,43
5942,5773.0,40
5943,4462.0,45
5944,3976.0,35
5945,2679.0,55
5946,1564.0,49
5947,1536.0,53
5948,2375.0,46
5949,2719.0,50
5950,3369.0,53
5951,3173.0,58
5952,3139.0,47
5953,2140.0,50
5954,2258.0,56
5955,2423.0,48
5956,2376.0,55
5957,1690.0,38
5958,8583.0,46
5959,2996.0,52
5960,2880.0,49
5961,34516.0,48
5962,6966.0,36
5963,11316.0,36
5964,1438.3,38
5965,11362.0,44
5966,7210.0,52
5967,7790.0,55
5968,2023.0,37
5969,9117.0,51
5970,1801.0,41
5971,8787.0,51
5972,27436.0,40
5973,2195.0,65
5974,13734.0,46
5975,2731.0,45
5976,2453.0,49
5977,7451.0,49
5978,2644.0,41
5979,34516.0,41
5980,4575.0,41
5981,4860.0,51
5982,1438.3,46
5983,1690.0,37
5984,1438.3,39
5985,24512.0,46
5986,1654.0,43
5987,21430.0,63
5988,34516.0,50
5989,1438.3,37
5990,2800.0,33
5991,3117.0,44
5992,2558.0,44
5993,10061.0,47
5994,3416.0,45
5995,9371.0,39
5996,3147.0,47
5997,1554.0,52
5998,3502.0,47
5999,2712.0,49
6000,1438.3,59
6001,3281.0,39
6002,1438.3,35
6003,2469.0,39
6004,3497.0,41
6005,2505.0,46
6006,2763.0,34
6007,2081.0,49
6008,2815.0,55
6009,1737.0,56
6010,9078.0,52
6011,6185.0,46
6012,2069.0,51
6013,9234.0,45
6014,2684.0,37
6015,2151.0,48
6016,2749.0,52
6017,1980.0,44
6018,4232.0,55
6019,1438.3,45
6020,6931.0,43
6021,3302.0,52
6022,4235.0,61
6023,6501.0,51
6024,6376.0,34
6025,1457.0,33
6026,5576.0,38
6027,1438.3,56
6028,2478.0,45
6029,3650.0,44
6030,2111.0,52
6031,12917.0,30
6032,7327.0,56
6033,13324.0,46
6034,11154.0,34
6035,9535.0,43
6036,10226.0,37
6037,2140.0,37
6038,2904.0,49
6039,1770.0,40
6040,1534.0,37
6041,2170.0,46
6042,10001.0,53
6043,4169.0,56
6044,5363.0,65
6045,3206.0,50
6046,18085.0,50
6047,2566.0,61
6048,1438.3,35
6049,6812.0,65
6050,2700.0,45
6051,5471.0,50
6052,4332.0,43
6053,2447.0,48
6054,1783.0,41
6055,11761.0,42
6056,2340.0,52
6057,2859.0,45
6058,2523.0,37
6059,4776.0,48
6060,2697.0,59
6061,3542.0,57
6062,34516.0,57
6063,8823.0,40
6064,1764.0,52
6065,3492.0,43
6066,2977.0,36
6067,30976.0,49
6068,2810.0,43
6069,1438.3,39
6070,8997.0,44
6071,2002.0,57
6072,4998.0,55
6073,2310.0,37
6074,3892.0,54
6075,2345.0,34
6076,2135.0,50
6077,2528.0,50
6078,3397.0,50
6079,19719.0,49
6080,15292.0,41
6081,31733.0,52
6082,1438.3,54
6083,1638.0,54
6084,2775.0,50
6085,2547.0,37
6086,5708.0,50
6087,19838.0,46
6088,1789.0,47
6089,2284.0,51
6090,11535.0,42
6091,3524.0,28
6092,30186.0,58
6093,1438.3,44
6094,1620.0,40
6095,4038.0,51
6096,2078.0,56
6097,1571.0,51
6098,4726.0,43
6099,4604.0,56
6100,34516.0,48
6101,1438.3,56
6102,2680.0,48
6103,4312.0,41
6104,2205.0,50
6105,2679.0,44
6106,34516.0,54
6107,3378.0,48
6108,1793.0,34
6109,2228.0,59
6110,2577.0,41
6111,1462.0,39
6112,4038.0,50
6113,1438.3,35
6114,4408.0,34
6115,4163.0,46
6116,7201.0,49
6117,1883.0,49
6118,3308.0,42
6119,2022.0,65
6120,8597.0,43
6121,4693.0,38
6122,2873.0,52
6123,3400.0,39
6124,2405.0,48
6125,34516.0,46
6126,8241.0,44
6127,1438.3,53
6128,2608.0,44
6129,2359.0,41
6130,1790.0,47
6131,2247.0,54
6132,3624.0,40
6133,1438.3,42
6134,2901.0,39
6135,9759.0,41
6136,2525.0,57
6137,2737.0,60
6138,19262.0,51
6139,2252.0,33
6140,7077.0,46
6141,2706.0,63
6142,3263.0,49
6143,3281.0,41
6144,8169.0,51
6145,3276.0,46
6146,1966.0,41
6147,5869.0,46
6148,1438.3,34
6149,3682.0,45
6150,13439.0,27
6151,1694.0,54
6152,1636.0,41
6153,1449.0,48
6154,1513.0,45
6155,1438.3,39
6156,4120.0,46
6157,2289.0,47
6158,2016.0,45
6159,2509.0,49
6160,3511.0,40
6161,2751.0,45
6162,2426.0,34
6163,12230.0,44
6164,7328.0,42
6165,2264.0,47
6166,3046.0,42
6167,5881.0,51
6168,16207.0,52
6169,15468.0,44
6170,5950.0,47
6171,3119.0,48
6172,1507.0,50
6173,2902.0,51
6174,1585.0,47
6175,2899.0,47
6176,2295.0,50
6177,3251.0,39
6178,4009.0,48
6179,3411.0,45
6180,15525.0,49
6181,2118.0,35
6182,2275.0,34
6183,2601.0,59
6184,4642.0,52
6185,1438.3,58
6186,1858.0,51
6187,2636.0,59
6188,3743.0,50
6189,1438.3,49
6190,4130.0,61
6191,10960.0,47
6192,3900.0,52
6193,6236.0,38
6194,2591.0,34
6195,1615.0,57
6196,8332.0,47
6197,2033.0,55
6198,8082.0,55
6199,1511.0,57
6200,11536.0,43
6201,4010.0,65
6202,1669.0,55
6203,11905.0,54
6204,3052.0,44
6205,2712.0,55
6206,1978.0,39
6207,1438.3,37
6208,1606.0,55
6209,2406.0,46
6210,5877.0,44
6211,2796.0,57
6212,2876.0,54
6213,3554.0,38
6214,9505.0,48
6215,1576.0,34
6216,1438.3,44
6217,2973.0,39
6218,1438.3,40
6219,5647.0,41
6220,1766.0,43
6221,1606.0,50
6222,2223.0,54
6223,2896.0,47
6224,2157.0,51
6225,3802.0,49
6226,13840.0,43
6227,2169.0,36
6228,4862.0,47
6229,2289.0,45
6230,22651.0,49
6231,2406.0,48
6232,3022.0,52
6233,12935.0,46
6234,1438.3,45
6235,1438.3,49
6236,2256.0,43
6237,1516.0,40
6238,2485.0,48
6239,1820.0,53
6240,2156.0,54
6241,5826.0,48
6242,10190.0,39
6243,2035.0,45
6244,1833.0,45
6245,1623.0,56
6246,1835.0,27
6247,4490.0,47
6248,11062.0,48
6249,1574.0,30
6250,2370.0,52
6251,2658.0,35
6252,2300.0,38
6253,2368.0,44
6254,2883.0,53
6255,3264.0,43
6256,1937.0,46
6257,2166.0,40
6258,7135.0,43
6259,1438.3,56
6260,3743.0,48
6261,5190.0,31
6262,6059.0,41
6263,2577.0,47
6264,3761.0,43
6265,1572.0,50
6266,1637.0,39
6267,28600.0,51
6268,4402.0,40
6269,2652.0,50
6270,6602.0,41
6271,1900.0,37
6272,3455.0,56
6273,18123.0,47
6274,2295.0,44
6275,1518.0,38
6276,2723.0,45
6277,1776.0,47
6278,1968.0,39
6279,1860.0,48
6280,2684.0,53
6281,2180.0,51
6282,1661.0,41
6283,1679.0,38
6284,1691.0,36
6285,2888.0,46
6286,1871.0,58
6287,3226.0,44
6288,12114.0,41
6289,4959.0,42
6290,10374.0,42
6291,1438.3,45
6292,1486.0,44
6293,2542.0,41
6294,1931.0,35
6295,1644.0,48
6296,2283.0,43
6297,4943.0,36
6298,1438.3,44
6299,1438.3,43
6300,1438.3,52
6301,1760.0,61
6302,1852.0,50
6303,2049.0,43
6304,1670.0,48
6305,1511.0,35
6306,6018.0,39
6307,3030.0,59
6308,2755.0,58
6309,8783.0,51
6310,1861.0,64
6311,13709.0,50
6312,4710.0,46
6313,17285.0,49
6314,1438.3,53
6315,7866.0,54
6316,2190.0,42
6317,4829.0,43
6318,3210.0,46
6319,1755.0,38
6320,1438.3,47
6321,14485.0,37
6322,6043.0,47
6323,6348.0,43
6324,1438.3,56
6325,17239.0,43
6326,18432.0,45
6327,1636.0,47
6328,7951.0,43
6329,14201.0,44
6330,2723.0,52
6331,2019.0,52
6332,10305.0,43
6333,3114.0,49
6334,4323.0,40
6335,3647.0,50
6336,1849.0,43
6337,2540.0,53
6338,4972.0,42
6339,13565.0,55
6340,6332.0,40
6341,6062.0,41
6342,2897.0,47
6343,13407.0,46
6344,6610.0,50
6345,1438.3,33
6346,2030.0,45
6347,3146.0,53
6348,5302.0,36
6349,3185.0,55
6350,4328.0,42
6351,2238.0,51
6352,2658.0,44
6353,9090.0,47
6354,2424.0,46
6355,1438.3,57
6356,1438.3,43
6357,2303.0,61
6358,2792.0,51
6359,2900.0,44
6360,2267.0,46
6361,4189.0,52
6362,12890.0,45
6363,3269.0,35
6364,2759.0,59
6365,1787.0,46
6366,6854.0,43
6367,2904.0,35
6368,5293.0,44
6369,1781.0,57
6370,3276.0,50
6371,34516.0,55
6372,14670.0,48
6373,4375.0,59
6374,3448.0,36
6375,2111.0,43
6376,3123.0,55
6377,8374.0,42
6378,15713.0,48
6379,4115.0,60
6380,6925.0,50
6381,1898.0,42
6382,2021.0,44
6383,1630.0,33
6384,1538.0,48
6385,22639.0,48
6386,2452.0,39
6387,1438.3,32
6388,9924.0,41
6389,2586.0,37
6390,2308.0,59
6391,10514.0,48
6392,1655.0,54
6393,2768.0,41
6394,2533.0,59
6395,25658.0,48
6396,4410.0,55
6397,3468.0,49
6398,1438.3,51
6399,1438.3,34
6400,6968.0,55
6401,2441.0,35
6402,1836.0,46
6403,2560.0,50
6404,32733.0,43
6405,2964.0,48
6406,8315.0,44
6407,2279.0,65
6408,34516.0,53
6409,1438.3,49
6410,2020.0,45
6411,34516.0,44
6412,5261.0,56
6413,2692.0,43
6414,1994.0,49
6415,3290.0,44
6416,3035.0,52
6417,2407.0,37
6418,1781.0,47
6419,3680.0,40
6420,2740.0,48
6421,4311.0,42
6422,1931.0,42
6423,3604.0,59
6424,2190.0,47
6425,8438.0,56
6426,3413.0,46
6427,2163.0,26
6428,3595.0,42
6429,9036.0,47
6430,2315.0,48
6431,34516.0,44
6432,4008.0,56
6433,3143.0,43
6434,3427.0,40
6435,2699.0,38
6436,1538.0,40
6437,5573.0,48
6438,2570.0,46
6439,18008.0,43
6440,34516.0,52
6441,13483.0,49
6442,4349.0,49
6443,11698.0,42
6444,8318.0,46
6445,1438.3,46
6446,1643.0,49
6447,1503.0,42
6448,2793.0,47
6449,1438.3,45
6450,9094.0,33
6451,6362.0,50
6452,2394.0,60
6453,15100.0,45
6454,2927.0,53
6455,9030.0,48
6456,1543.0,53
6457,4941.0,53
6458,2279.0,33
6459,1877.0,44
6460,1438.3,52
6461,1438.3,40
6462,9577.0,41
6463,5427.0,43
6464,5913.0,46
6465,2867.0,43
6466,2506.0,40
6467,1693.0,39
6468,3137.0,54
6469,2437.0,47
6470,1438.3,35
6471,3913.0,46
6472,4953.0,41
6473,5724.0,48
6474,1438.3,37
6475,1886.0,55
6476,1451.0,42
6477,2950.0,47
6478,1438.3,42
6479,2024.0,36
6480,2299.0,33
6481,3291.0,47
6482,1438.3,41
6483,2137.0,41
6484,1438.3,60
6485,16794.0,48
6486,12219.0,43
6487,1804.0,54
6488,2343.0,60
6489,19724.0,44
6490,3949.0,49
6491,1682.0,64
6492,1724.0,54
6493,2372.0,50
6494,4642.0,40
6495,2765.0,49
6496,2555.0,49
6497,3150.0,51
6498,2570.0,43
6499,4386.0,59
6500,2411.0,42
6501,6397.0,47
6502,23958.0,53
6503,2608.0,49
6504,4409.0,45
6505,10033.0,48
6506,1641.0,48
6507,2454.0,57
6508,1978.0,56
6509,5464.0,46
6510,5951.0,42
6511,2381.0,49
6512,11596.0,48
6513,5162.0,55
6514,16312.0,63
6515,25276.0,44
6516,1939.0,38
6517,2788.0,45
6518,1438.3,54
6519,2448.0,59
6520,10317.0,52
6521,3119.0,38
6522,2803.0,42
6523,2397.0,43
6524,1693.0,44
6525,2866.0,52
6526,2498.0,52
6527,1878.0,42
6528,2712.0,53
6529,34516.0,52
6530,6169.0,34
6531,6205.0,51
6532,1780.0,43
6533,1438.3,48
6534,2811.0,41
6535,7501.0,59
6536,2856.0,62
6537,29898.0,37
6538,1939.0,46
6539,2965.0,50
6540,2812.0,40
6541,10031.0,59
6542,4049.0,62
6543,2669.0,38
6544,1951.0,44
6545,1528.0,59
6546,1438.3,48
6547,3143.0,50
6548,1438.3,46
6549,8406.0,43
6550,2242.0,50
6551,6538.0,44
6552,4710.0,42
6553,13032.0,50
6554,2225.0,45
6555,3143.0,52
6556,5013.0,49
6557,3466.0,60
6558,1686.0,38
6559,1689.0,44
6560,1626.0,47
6561,1614.0,57
6562,2429.0,41
6563,1438.3,35
6564,17523.0,39
6565,2573.0,54
6566,2900.0,43
6567,2352.0,32
6568,2212.0,58
6569,9642.0,33
6570,9257.0,56
6571,1731.0,46
6572,16929.0,61
6573,3606.0,50
6574,1714.0,44
6575,23512.0,46
6576,1855.0,44
6577,1605.0,44
6578,2302.0,46
6579,13546.0,42
6580,2440.0,54
6581,2669.0,39
6582,2402.0,47
6583,3001.0,46
6584,2552.0,42
6585,2679.0,41
6586,1502.0,45
6587,1438.3,61
6588,3331.0,46
6589,1438.3,32
6590,2426.0,55
6591,2791.0,59
6592,18379.0,49
6593,3499.0,46
6594,1438.3,60
6595,18295.0,40
6596,1568.0,39
6597,2712.0,57
6598,34516.0,48
6599,2177.0,55
6600,2296.0,44
6601,2435.0,43
6602,1495.0,51
6603,9220.0,41
6604,23128.0,52
6605,4254.0,47
6606,14897.0,47
6607,3554.0,54
6608,1798.0,34
6609,2429.0,44
6610,2477.0,46
6611,14304.0,36
6612,1536.0,30
6613,15370.0,39
6614,23981.0,45
6615,6318.0,42
6616,3558.0,32
6617,1677.0,56
6618,2734.0,53
6619,2396.0,52
6620,9852.0,45
6621,1579.0,49
6622,1900.0,44
6623,1820.0,42
6624,2406.0,58
6625,4541.0,60
6626,3124.0,51
6627,2240.0,44
6628,1773.0,43
6629,1674.0,27
6630,3257.0,46
6631,32611.0,48
6632,3027.0,47
6633,4210.0,45
6634,10931.0,46
6635,34516.0,55
6636,2637.0,51
6637,2899.0,42
6638,1438.3,40
6639,1573.0,65
6640,6184.0,49
6641,34516.0,51
6642,1822.0,56
6643,2701.0,41
6644,3654.0,47
6645,2626.0,37
6646,1438.3,48
6647,13376.0,46
6648,31636.0,55
6649,3453.0,36
6650,3889.0,44
6651,2216.0,47
6652,11434.0,46
6653,3146.0,43
6654,2790.0,46
6655,4396.0,57
6656,14314.0,62
6657,1889.0,47
6658,1862.0,39
6659,2875.0,53
6660,1763.0,49
6661,1438.3,46
6662,2623.0,39
6663,1944.0,58
6664,1438.3,43
6665,2884.0,39
6666,2936.0,44
6667,5791.0,42
6668,1438.3,65
6669,1912.0,55
6670,3288.0,31
6671,4382.0,48
6672,3595.0,46
6673,3159.0,41
6674,5393.0,36
6675,12222.0,37
6676,1438.3,43
6677,3429.0,46
6678,12618.0,39
6679,6049.0,49
6680,2533.0,39
6681,2411.0,52
6682,2001.0,41
6683,2042.0,46
6684,2527.0,57
6685,1438.3,49
6686,13816.0,46
6687,2256.0,38
6688,34516.0,49
6689,6400.0,55
6690,1816.0,52
6691,3347.0,42
6692,2705.0,52
6693,2043.0,53
6694,1912.0,45
6695,3028.0,50
6696,1514.0,42
6697,1438.3,48
6698,3103.0,52
6699,2504.0,57
6700,3674.0,56
6701,2916.0,48
6702,1633.0,52
6703,5466.0,56
6704,2032.0,43
6705,3933.0,62
6706,21328.0,51
6707,3562.0,45
6708,2069.0,39
6709,3534.0,45
6710,2402.0,56
6711,3136.0,57
6712,2802.0,60
6713,2315.0,50
6714,11238.0,44
6715,1460.0,49
6716,2602.0,50
6717,4225.0,36
6718,2576.0,57
6719,1931.0,35
6720,2344.0,46
6721,7270.0,29
6722,2395.0,40
6723,2835.0,50
6724,1540.0,62
6725,3017.0,49
6726,1438.3,50
6727,1438.3,49
6728,1584.0,56
6729,2676.0,47
6730,5084.0,56
6731,1764.0,41
6732,23925.0,63
6733,2886.0,51
6734,6720.0,43
6735,15569.0,49
6736,1565.0,51
6737,5947.0,44
6738,18821.0,46
6739,1544.0,56
6740,1755.0,41
6741,1438.3,49
6742,2153.0,53
6743,1684.0,44
6744,5662.0,45
6745,2799.0,46
6746,12398.0,58
6747,4461.0,41
6748,2597.0,49
6749,9733.0,54
6750,2261.0,52
6751,2822.0,47
6752,8793.0,40
6753,5843.0,53
6754,3322.0,46
6755,2036.0,53
6756,2387.0,28
6757,1884.0,43
6758,3747.0,51
6759,2220.0,58
6760,2428.0,50
6761,1438.3,42
6762,1850.0,45
6763,16002.0,48
6764,1438.3,54
6765,5222.0,47
6766,1438.3,39
6767,2582.0,62
6768,1533.0,45
6769,1438.3,56
6770,5763.0,52
6771,1910.0,46
6772,1515.0,51
6773,1538.0,52
6774,1572.0,44
6775,1438.3,41
6776,2814.0,52
6777,1495.0,41
6778,1959.0,37
6779,2903.0,60
6780,4543.0,47
6781,3119.0,42
6782,17506.0,42
6783,1438.3,50
6784,3128.0,49
6785,5956.0,36
6786,4177.0,43
6787,13457.0,57
6788,1535.0,45
6789,3203.0,41
6790,2092.0,39
6791,2420.0,44
6792,2313.0,43
6793,3059.0,56
6794,2235.0,41
6795,3208.0,49
6796,7534.0,43
6797,2006.0,39
6798,1438.3,46
6799,14044.0,49
6800,5005.0,44
6801,1628.0,43
6802,3033.0,56
6803,5204.0,56
6804,2442.0,57
6805,2429.0,51
6806,2213.0,60
6807,2624.0,43
6808,1976.0,37
6809,3492.0,46
6810,3546.0,50
6811,2989.0,38
6812,1438.3,44
6813,1438.3,52
6814,1438.3,37
6815,1438.3,45
6816,2383.0,40
6817,13587.0,51
6818,3085.0,57
6819,32431.0,40
6820,2207.0,61
6821,2781.0,57
6822,6921.0,40
6823,7596.0,50
6824,4568.0,42
6825,6475.0,43
6826,9949.0,46
6827,2238.0,42
6828,1438.3,41
6829,2670.0,50
6830,1438.3,42
6831,2142.0,43
6832,3382.0,58
6833,8961.0,52
6834,1762.0,40
6835,1919.0,41
6836,3054.0,59
6837,1877.0,45
6838,4223.0,52
6839,1666.0,36
6840,2422.0,43
6841,4821.0,49
6842,3264.0,51
6843,4565.0,52
6844,1765.0,45
6845,16050.0,40
6846,2188.0,49
6847,1721.0,47
6848,1737.0,40
6849,2369.0,42
6850,2652.0,43
6851,1438.3,52
6852,1438.3,63
6853,1438.3,40
6854,2481.0,60
6855,9817.0,36
6856,4255.0,56
6857,1438.3,45
6858,4970.0,51
6859,1438.3,48
6860,2333.0,49
6861,34516.0,50
6862,4373.0,43
6863,1561.0,41
6864,12073.0,48
6865,1438.3,55
6866,1438.3,41
6867,2525.0,43
6868,6451.0,47
6869,4142.0,42
6870,34516.0,54
6871,1897.0,43
6872,3231.0,52
6873,1577.0,40
6874,3061.0,37
6875,2300.0,53
6876,2796.0,56
6877,3024.0,53
6878,5293.0,38
6879,1964.0,40
6880,2051.0,36
6881,1998.0,41
6882,11881.0,28
6883,2968.0,41
6884,2797.0,42
6885,13984.0,39
6886,2505.0,49
6887,2972.0,40
6888,5856.0,50
6889,7182.0,44
6890,5844.0,62
6891,2114.0,55
6892,8208.0,54
6893,3940.0,34
6894,5784.0,41
6895,8632.0,38
6896,1438.3,57
6897,2255.0,39
6898,9874.0,38
6899,1873.0,64
6900,3288.0,54
6901,3334.0,60
6902,3299.0,46
6903,2754.0,36
6904,2035.0,47
6905,3979.0,44
6906,2642.0,58
6907,28229.0,62
6908,2973.0,53
6909,1612.0,51
6910,12084.0,41
6911,2930.0,54
6912,1963.0,46
6913,2762.0,50
6914,2214.0,49
6915,2292.0,39
6916,2901.0,45
6917,2865.0,48
6918,3934.0,31
6919,2428.0,57
6920,5302.0,43
6921,9139.0,41
6922,5219.0,48
6923,10351.0,52
6924,6811.0,43
6925,1438.3,27
6926,2255.0,39
6927,1741.0,55
6928,2189.0,54
6929,2040.0,40
6930,1844.0,51
6931,8404.0,53
6932,1438.3,47
6933,1944.0,42
6934,1438.3,38
6935,4354.0,49
6936,1857.0,51
6937,2708.0,54
6938,9974.0,40
6939,2271.0,47
6940,2811.0,45
6941,6519.0,47
6942,4316.0,57
6943,1438.3,50
6944,3116.0,34
6945,24868.0,43
6946,1438.3,48
6947,1438.3,43
6948,1438.3,39
6949,17706.0,41
6950,1819.0,47
6951,19350.0,51
6952,3074.0,34
6953,2281.0,42
6954,3035.0,58
6955,3222.0,38
6956,12045.0,57
6957,10587.0,44
6958,2596.0,42
6959,3008.0,58
6960,3280.0,41
6961,1438.3,33
6962,2835.0,48
6963,1438.3,60
6964,5528.0,59
6965,2030.0,56
6966,2413.0,41
6967,7381.0,36
6968,1438.3,46
6969,2001.0,52
6970,3031.0,45
6971,11354.0,47
6972,2012.0,42
6973,23034.0,39
6974,4947.0,40
6975,1844.0,50
6976,1438.3,40
6977,4752.0,46
6978,6114.0,38
6979,1438.3,55
6980,2286.0,37
6981,4784.0,57
6982,2667.0,43
6983,2473.0,54
6984,2001.0,39
6985,18232.0,41
6986,1438.3,45
6987,2918.0,45
6988,1924.0,36
6989,1770.0,50
6990,2265.0,42
6991,3868.0,59
6992,2701.0,43
6993,2507.0,33
6994,2420.0,38
6995,16547.0,46
6996,1621.0,44
6997,3808.0,59
6998,2173.0,49
6999,2178.0,50
7000,1438.3,41
7001,1750.0,51
7002,1438.3,36
7003,2466.0,36
7004,2535.0,37
7005,2385.0,39
7006,1811.0,40
7007,2701.0,45
7008,5387.0,46
7009,1438.3,38
7010,34058.0,44
7011,16290.0,42
7012,1438.3,49
7013,2069.0,55
7014,2802.0,56
7015,3390.0,39
7016,3745.0,48
7017,26690.0,42
7018,8513.0,58
7019,1438.3,36
7020,2258.0,55
7021,1654.0,41
7022,2768.0,51
7023,14566.0,43
7024,3250.0,35
7025,2353.0,37
7026,1438.3,59
7027,4188.0,59
7028,23542.0,45
7029,9272.0,57
7030,1967.0,36
7031,1717.0,52
7032,34516.0,45
7033,5068.0,50
7034,1438.3,46
7035,2697.0,55
7036,1438.3,51
7037,7499.0,44
7038,8700.0,39
7039,14266.0,55
7040,2692.0,46
7041,2957.0,54
7042,1438.3,50
7043,3007.0,51
7044,3427.0,41
7045,1438.3,59
7046,2990.0,47
7047,9918.0,61
7048,8159.0,50
7049,18551.0,53
7050,1438.3,31
7051,1438.3,51
7052,10886.0,60
7053,10457.0,59
7054,1781.0,60
7055,34516.0,50
7056,2363.0,42
7057,2802.0,54
7058,1640.0,42
7059,4960.0,48
7060,4601.0,50
7061,4100.0,48
7062,2741.0,52
7063,4152.0,46
7064,3386.0,50
7065,3477.0,62
7066,23209.0,50
7067,12610.0,50
7068,2090.0,48
7069,1610.0,46
7070,2269.0,40
7071,2387.0,40
7072,4036.0,54
7073,5342.0,54
7074,1695.0,54
7075,1438.3,37
7076,1776.0,38
7077,5640.0,42
7078,2403.0,42
7079,3349.0,45
7080,3173.0,54
7081,1504.0,43
7082,1477.0,45
7083,2018.0,49
7084,34516.0,41
7085,2105.0,44
7086,20080.0,46
7087,6690.0,39
